"runoff","rain","snow","etact"
3835852310.65114,469559162.541667,976117093.708334,749726336.124083
4480783423.06056,13881681996.4896,18715046122.2604,356914104.6875
4728811517.27694,251608227.385416,1228571828.86458,909932835.9375
4676199565.22447,4547598.8125,11505832.4375,796684707.543565
4426057612.43654,4009591713.53125,1502201042.71875,403678892.1875
4085103517.42466,9385682277.21875,742760416.531251,366084181.25
3701555228.79104,180403931.729167,62001599.5208334,1326214375
3321251670.627,0,0,1236960985.87205
2970975603.83233,290859.375,51328.125,1260381164.26879
2657849938.42521,0,0,1550779975.44711
2387694495.87469,844866579.187501,3492782233.3125,670653625
2156455288.50475,0,91273543.75,145091865.625
1960136635.07633,0,0,629439364.029228
1793125072.95768,0,1156875,740721566.118413
1650756520.33721,0,59656793.75,573289845.75281
1527809562.51265,0,363989437.5,689320765.597021
1421041730.3628,0,3485041050,399758260.9375
1327751923.95603,0,269009087.5,656227673.4375
1245449710.16723,0,64858175,682042357.8125
1172429314.54437,268726115.770833,21343144427.9792,382284053.125
2081966913.32116,55388861983.3959,10899441597.8542,597969651.5625
3188947279.61779,15342032504.6042,4778027482.89583,323622137.5
5630568701.84649,61199919686.7604,232746925.739583,534818515.625
7452793389.64591,38426284.6354166,105244396.614583,878691948.4375
8799376895.79106,0,0,581982976.5625
9482216682.86239,86899.9999999999,727787.5,1300515110.9375
9524707414.30013,1814675165.59375,7608287484.40626,279154004.6875
9078767149.33813,6928529051.67708,1558815979.57292,469295567.1875
8311382923.84501,4999110596.40625,751008191.09375,553544225
7428404639.6391,5354369673.61458,832884488.885415,300090770.3125
6592471254.89405,4823017684.94792,5419825608.80207,452946161.25
5851162080.29694,0,8279937.5,994080405.75
5221643179.58094,0,15686036650,376594480.625
4701661758.56305,157704183.958333,2574994178.54167,439680074.8125
4264315128.1593,2171426.1875,12457392.5625,492050062.375
3894384317.21098,0,0,623746892.0625
3576708873.06007,0,35091217056.25,239557218.6875
3305686040.92051,342250305.145833,28579579744.8542,264975130.9375
3067876161.08662,0,4202732843.75,319698684.25
2859034830.3432,0,855931625,303645720.8125
2676012333.32328,0,0,693480928.375
2515285440.38772,0,11072294112.5,715230420.9375
2374562105.46069,74516261.4270833,4800696144.82291,422893532.1875
2252497763.19581,535761574.75,11995722900.25,342420123.9375
2151801811.29421,2811139.47916667,18648248.0208333,697005717.8125
2061245538.47401,118913398.40625,3750729751.59375,604499100.5625
1990591140.91732,130553172.541667,440999771.208333,575667065.6875
1927996120.07297,0,0,1077162092.625
1873056914.26918,0,0,784925139.625
1824264626.18482,0,2963999137.5,493964842.875
1780120928.33519,1694951.14583333,10064717.6041667,1170298076.125
1739789400.59072,0,0,1006452757.3125
1702332982.9749,0,0,845387548.5
1667020666.83019,6313105.41666667,101146119.583333,855461273.6875
1636332355.27195,8375872.875,187421839.625,483906692.6875
1608941818.90781,26660014.28125,2086159091.96875,854199953.1875
1580274617.89904,0,108590431.25,973477644.3125
1550922237.98737,0,36474462.5,1206886312.5625
1521096802.61353,1110564.88541667,2031716728.86458,780632990.375
1490922036.16263,0,553582475,891801716.4375
1460317512.38614,0,0,1146175587.125
1429279555.88694,0,197606118.75,1216742761.3125
1398287161.64969,0,0,785468436.4375
1367416150.05459,0,0,1152179734.4375
1337347822.10788,2173262652.69792,14666166372.3021,1178022626.6875
1321508073.25004,7292878756.03126,19160398006.4687,571617471.875
1311554627.52218,448341371.791667,2066020753.20833,697097190.8125
1307592553.15099,0,0,1192743058.0625
1308469291.08481,72146304.9270833,1668314595.07292,1317466936
1327220867.40512,1820808036.08334,5077270751.41666,235367339.0625
1347133656.06264,0,883213143.75,942498345.75
1368427614.01859,0,2028408606.25,474080653.0625
1388483565.79018,0,227345368.75,1014989665.5625
1404728461.6776,0,410625,1139730434.0625
1415072832.4265,0,0,1083783042
1417960336.16301,0,0,1139608566.8125
1419209105.80338,1371344960.5625,3787392501.9375,521425078.1875
1454341383.54326,9672655035.15626,14582976502.3437,586028933.5625
1628399780.70028,12573344512.7083,6237327024.79167,1370528089.8125
1735712794.84843,4377131052.79167,12821003522.2083,615595469.6875
1909372987.15264,0,53877968.75,1339609019.8125
2108052810.65319,118239372.489583,3793614052.51042,1143070234.3125
2474045504.58639,8441871937.67707,8862414606.07291,1074003216
2857805175.19753,3301942605.5,3968766825.75001,642819002.375
3179192862.56448,5506860026.77084,5662248410.72916,750247260
3633263220.59307,5816040319.65626,4265272511.59375,892069054.125
3998965079.76551,566561318.458334,475357387.791667,1600162799.1875
4316058457.26387,1486423558.80208,2395146834.94792,1396296470.625
4709785849.11746,2850173085.51042,625195976.989583,1254103743.3125
5019689267.4515,259156519.625,202055042.875,1517006783.875
5196998702.48805,176329874.8125,68356681.4375,2157796062
5461865153.66388,10196602955.7396,12257443138.0104,663012738.125
5607542456.39234,10682120.0625,78576067.4375,836102467.125
5636945278.80439,0,0,2438917987.25
5537005122.72559,0,150141312.5,1897815243.125
5332115737.84064,21960241.7916667,6351292058.20833,781781837.125
5063652506.61556,0,14193312.5,1326590722
4763403692.80936,0,47957081.25,1347097500.375
4454896838.55229,0,0,1073344089.125
4151468748.13633,0,0,1791206631.5
3861209027.18891,0,0,1994937116.375
3589337544.91623,0,0,2148075880.5
3342573565.138,0,0,2701930840.5
3126513569.31489,0,0,2757440508.125
2946003023.88912,0,0,2861278690.25
2804750950.19134,0,0,2890156686
2707384448.98505,0,0,2930470429.125
2677216033.16718,713238529.21875,129827.031250001,3003536452.125
2712762584.28106,301707182.916667,745998.333333331,882697492.5
2848191379.72419,3686646504.35417,2040145.64583333,789420374.5
3005423355.8543,3535547230.20833,1645457.29166667,1036747969.625
3174742028.23233,11270675,0,3111164606.375
3363189095.29608,40656593.75,0,3044277566.625
3557971376.56166,2050831527.5,1780485,2754675072
3804670510.43175,21537298129.0208,1967618658.47917,1319791132.375
4086611310.73098,5392081484.11459,6082585297.13542,1067885591.375
4366831134.32246,30811372.6979167,4155546.05208334,1922878037
4616820162.77271,144295932.916667,235998.333333333,2843522553.25
4879896360.81872,19197098139.2604,3859796410.73958,1267193222.875
5184803451.40241,9941159888.3229,7851158486.67707,1479166590.125
5437519273.34482,462979357.229167,415287136.520833,2372134648.875
5606767771.29935,0,0,2198408750
5947852367.16928,30016647456.5417,9034907362.20834,1489500019.0625
6326602118.25299,2316418783.77083,961777353.729167,1931984116.875
6608977597.06815,0,0,3870470907
6720883188.22666,75567650,0,3767504332.375
6758122563.56229,24752599659.1979,555041653.302083,1647870233.8125
6703717002.12581,146242317.96875,58450157.03125,1215894959.9375
6567960803.68782,0,0,4055548967
6361364995.5868,0,0,4569717199.5
6095227218.5086,688744790.270833,28793765.9791667,4012474125.375
5818286625.11608,6095882163.58334,10936478617.6667,866121068.125
5526876823.64944,1682800175.6875,1351688355.5625,2429730501.75
5230681619.01448,190012878.135416,46580090.6145834,3433221592.875
4939040322.55531,4028505165.72917,611481378.020834,3270045046.5625
4660102019.64063,997728868,20288244.5,2535986657
4399476508.92477,1828385193.45833,13292281.5416667,2918031592.375
4158515113.04761,52034000,0,2801896316.0625
3935170299.10349,0,0,4611272700.1875
3727230485.12387,0,0,3668780693.875
3533451520.98462,0,0,4271810735.5625
3353445075.91876,466697462.5,0,3148988779.0625
3187830469.21551,51220650,0,2167868186.625
3037761941.49631,343334412.5,0,2164153806.5625
2903277798.11925,1250752343.75,0,3658802455.4375
2784352723.58002,8425862.5,0,5121104066.9375
2679854692.72496,23112818.75,0,4421572382.75
2587914309.49656,0,0,5053531984.125
2506070322.0907,0,0,5116866960.29944
2431293254.34484,1748130581.25,0,2776858306.23277
2360814693.99481,7341078812.5,0,2371552265.625
2294298676.55937,5907097573.71875,38940095.03125,2021396794.125
2243858147.53325,20731767091.8958,502759664.354167,2461622416.875
2200559349.085,4135452486.625,62344282.125,2677143831.75
2177019939.93184,12446995665.4479,2294557078.30208,1767064265.125
2165108229.41098,62338451.1979167,20221042.5520833,3252841284.375
2164047004.53512,100460066.15625,36325090.09375,3293215762.25
2169356528.96911,4854440412.78125,94211724.7187501,2250292812.5
2184455910.3747,15936932180.2812,252710088.46875,1444080555.375
2207102242.69124,11848228037.5,0,4004292368.875
2262236445.4575,21561435440.125,7203784.875,2499705056.75
2362739514.17982,19190558857.5208,157330248.729167,1795262504.75
2518214710.15599,7530323781.78125,150685324.46875,3139376065.25
2742785193.48923,5502507973.3125,115573576.6875,2948188394.5
3009689468.67057,440989614.03125,244600242.21875,4131808261.875
3272069664.51033,0,0,5270793469.75
3476943152.0543,0,0,6714096025.25
3587022250.03018,0,0,6679031519.875
3592692630.77954,0,0,6339907884.375
3506995065.00878,0,0,6219367229.25
3354806329.02793,24506912.5,0,5629786934.3119
3162277218.89077,166648381.25,0,6168447873.30771
2952108535.51332,1982705087.5,0,5710013001.61685
2739689256.74343,0,0,7007738579.35905
2536127052.16873,1059093.75,0,7780105886.16699
2353564856.27628,11537702625,0,5380436162.92005
2186358963.33425,330906431.25,0,5442053760.12412
2039900803.32432,5886400181.25,0,2785968044.36455
1911001964.92903,1488956975,0,6239015843.41959
1798880069.20745,3715533962.5,0,3760089055.37951
1701614184.82271,161371543.75,0,6784691137.43202
1618037212.8892,0,0,6909443420.15806
1545913941.04274,0,0,6110042238.88391
1483223608.89671,0,0,5850393014.99312
1428104572.49165,0,0,6623511500.92046
1379014189.3811,21233468.75,0,6333858703.61255
1334490337.12305,2978212693.75,0,3882159482.39747
1293160864.05355,12581687.5,0,5012710285.08129
1254033186.04386,12245375,0,4100115588.1226
1216466642.38731,382510968.75,0,5553454704.36005
1180304355.421,1701479675,0,6304449985.78331
1145555388.23697,5010664031.25,0,5530560406.16492
1112185921.37257,0,0,4636758755.22176
1081538087.13884,13000573843.75,0,5731610563.53549
1062043496.41003,31394161993.75,0,4074643389.83437
2980673391.88629,118237239625,0,2175737164.75
5210284715.15319,16880257262.5,0,4369903674.21149
7370534839.62516,2500585925,0,3755833462.60249
8736866155.08084,192099275,0,5214172225.32543
9099752464.8305,599620812.5,0,4814756396.99034
8663419178.33327,470799214.510417,41297754.2395833,4609432722.75806
7768038463.32489,0,0,5998562748.18591
6707131167.92131,0,0,7065949600.83126
5689025364.53526,13371981025,0,6527998387.18898
4780395744.74834,4440900,0,7885933878.02434
4024592771.99254,9501800231.25,0,6382443510.65229
3415485952.81722,6207090862.5,0,6676082729.71703
2924674048.5916,275635918.75,0,7312522520.10568
2531439050.31613,2538174518.75,0,6618463726.94304
2215709697.16266,3143621618.75,0,6528822511.99146
1962530539.45725,14588288968.75,0,6688911178.76059
1756620573.94339,1643957918.75,0,6522057256.75959
1588993719.80396,230249725,0,6742378599.44196
1452130870.51171,693166925,0,7109575749.25761
1340602702.62807,6171625,0,7169723848.82847
1249682599.83609,0,0,7834987487.72234
1175169999.78393,0,0,7361971206.29193
1113376615.78886,0,0,7178474208.04362
1060978268.14018,0,0,6476625847.52865
1015103079.75968,0,0,5650591641.62059
973577627.10077,552366775,0,5419933452.44351
935326472.887383,437985143.75,0,5032345087.26123
899053355.802873,128163431.25,0,5249988126.98371
864654525.664265,0,0,4365846692.78091
831999423.681169,0,0,4768110044.93378
801127024.932539,0,0,4731663596.41018
772009196.673558,1303500,0,4495621049.69434
744675704.914908,0,0,3891736159.68122
719193808.24052,0,0,4444281437.32994
695565777.875805,0,0,3787297555.94175
673756011.785115,0,0,3380949504.7041
653601279.92052,0,0,2442325529.55008
642057854.517041,31731292518.75,0,4905739251.56471
631435137.89805,896190943.75,0,4024791859.39474
623195101.405236,0,0,4682303709.76868
617154535.196555,1222031.25,0,4501514824.4065
613616555.341056,65439131.25,0,3532067964.51572
612820095.766039,0,0,3299516712.09941
614733539.686118,88398843.75,0,3137392614.64301
618898985.112709,672739956.25,0,3081282131.71476
624405563.387787,13437450,0,2988996552.16563
630013057.27905,513281.25,0,2809554956.00062
634440408.739949,3949677100,0,4959618177.34211
636551610.321053,5714851768.75,0,3640291917.53299
635276973.770074,13341081.25,0,2454772150.3161
630314035.038425,734858850,0,2525521652.209
621877138.99146,204588618.75,0,1931536187.8265
610626847.712664,0,0,2286720829.59418
597314793.956389,0,0,2050738783.46089
582726646.726268,0,0,2183979387.51582
568404118.439259,5631703137.5,0,4344484795.3395
554009047.722862,3109437.5,0,1831310108.5279
539873063.872585,142071000,0,1497803934.85015
526158598.331062,684375,0,1176669344.28177
513017009.207698,780648837.5,0,2064420029.19637
502941006.300552,7971544862.5,0,3078972993.49292
492568937.617701,6562895968.75,0,3365227499.24333
481523205.093834,19135937.5,0,1879728139.74848
470969968.893843,0,0,1885979014.07347
461010566.618455,0,0,1062441378.44631
454424520.105858,18738163787.5,0,4354978462.59908
450215301.531673,7971383606.25,0,3117961926.73665
445334132.025617,0,0,3641337839.19737
441681090.233959,0,0,2978641001.8592
439408481.129693,6147312.5,0,2145160189.45148
438652481.375329,246446000,0,1909442761.72752
439406840.186715,0,0,2465736456.92836
441444955.163469,0,0,2365323898.65097
444369502.719032,547003175,0,1871251040.39071
447584047.452475,155635737.5,0,1930954518.05187
450402229.321293,0,0,1641464663.20054
452152707.878669,0,0,1572100519.45659
452272788.276051,0,0,1327649431.40274
450344274.527633,0,0,1194495673.37488
446249180.829271,0,0,1048864619.63543
440053479.351325,0,0,1079469603.99671
431980696.458523,0,0,1015549687.17759
422371403.738927,977625,0,999379775.71414
424989085.340488,57872640193.75,0,4470468894.99565
454195418.507584,58769145943.75,0,1952815268.26096
493999336.606905,0,0,4233766293.75207
563060054.708206,36582956.25,0,3530864572.05147
684043131.74314,0,0,4621155638.59482
869199710.278965,0,0,4400283607.19187
1098214820.82295,13028637.5,0,4218725319.69249
1322386278.9785,0,0,4395053756.22609
1491672154.34182,0,0,3602875669.83309
1580661078.08382,13185412.5,0,4150860613.3792
1593519679.77845,9105432718.75,0,3716119556.81948
1543208886.95428,1758520093.75,0,2698674130.43573
1453512099.16936,3638716906.25,0,1862458256.20298
1343519077.75966,0,0,3354560799.91859
1227421198.09702,0,0,3175574473.56357
1114142701.52515,73256125,0,2744788989.45177
1008472827.54256,0,0,2870700221.59809
912990653.85225,86491781.25,0,2615727590.17932
829527836.529789,13727969175,0,1645834348.15876
755045017.794601,1048934539.0625,11592285.9375,2950868631.99358
689891043.777074,61473847.4895834,25234765.0104167,2697898668.77977
633104660.865037,6190757.57291666,2247511.17708333,2130949057.86354
583718607.272828,0,0,2472565736.21592
540863086.875937,0,0,2276890127.34094
503786787.467162,4255218.75,0,1264508695.06194
471860223.67605,0,0,1376799938.04028
444493368.075158,0,0,1638058461.29479
421081226.825893,38072837.5,0,2200860972.77597
408929764.087975,43807029100,0,1726174764.38281
397167628.989091,86708225,0,1901345387.14343
388929477.256936,21242800,0,2334102080.74237
383657878.605824,175174068.75,0,2528156421.97012
381837997.968643,350412125,0,1988576857.74376
384293034.538006,4810975,0,1900450985.68992
391775422.531672,2102521768.75,0,1327985794.62785
404365978.748451,3983709381.25,0,1032134314.53481
421047844.16393,73256125,0,2157537900.95096
439285310.32396,8703593.75,0,1548576858.16919
456580356.61652,42719936.6666666,1090238.33333333,1660159492.82995
470253162.815994,14498621.3125,1222959.9375,1544486225.95138
478391253.830064,201871594.177083,171949987.072917,1196794818.79611
480098399.956345,1579954243.95833,1104306537.29167,1399033991.16738
475504409.457522,88879027.4479167,129588347.552083,1308065534.09538
465433647.396424,126741302.75,62693428.5,1778044313.28547
451084747.541066,9639313.16666666,9479543.08333333,1728148279.78187
433805750.404173,0,0,1300070705.5125
414779407.08364,0,0,1271891841.23041
394859008.33191,3228740413.57292,60850436.4270833,1047995980.60057
400008935.201342,45739191935.6771,2802345645.57292,683596374.196505
391745259.182891,84967215.3333334,443589659.666667,1403403424.87041
384951560.632496,0,0,1579825367.31977
380693101.443893,0,0,1427315976.55622
380757699.514915,0,0,1629695887.3679
386755137.982124,1384968.75,0,2317959721.71947
423382980.330894,41673420474.75,4660850.25,1524701964.39753
1832790644.46494,99250773686.8438,1047910738.15625,717506765.6875
3879142668.89591,6565993490.52083,421759.479166666,760920828.375
5828833344.91235,189773353.125,489328.125,1178486507.39121
6987991652.75183,19957150,0,1646245270.14197
7254415625.54958,73256125,0,1545331011.17314
6877849613.79409,87449437.5,0,1637078882.3084
6163173762.93465,24825206.25,0,1473940929.70233
5339906736.09475,3413449613.52083,1253166461.47917,745841242.625
4546170380.89131,1554417814.51042,4305791366.73958,786611486.875
3851805572.73517,7519649302.36459,6977972585.13541,449950007.375
3270368292.86714,3431002214.83333,2707710953.91667,553468756.875
2793513069.53709,3640968948.22917,4130905139.27083,1177656263.625
2405062546.65352,417098350,0,1161526359.6949
2090351187.99036,0,0,1578409281.2689
1835737588.15339,188711887.5,0,1967393055.22778
1672602543.60312,41153504574.9167,438238331.333333,776021125.5
1557187607.199,355541100.96875,1139910736.53125,838322604.25
1492018990.60251,1919467156,638127481.499999,1163933325.125
1471352934.59716,216437454.885416,291755195.114583,675225840.875
1487113215.72287,93573628.6979165,89192883.8020835,899767996.49306
1599124731.13347,18217541329.1875,12788599483.3125,509146825.25
1749696900.43217,182495370.489583,158626898.260417,776671835.75
1913241764.34585,39003718.6666667,163015162.583333,776484765.375
2059275814.10559,0,68547106.25,982656173
2161069162.61914,0,10451350,1126735545.5
2207640458.7361,11950449.8541667,9712224243.89583,365918001.5
2200292703.58203,0,435150306.25,821162902.25
2148907887.02241,0,2132515268.75,421171810.125
2071983288.90481,43107308.1666667,661797629.333333,535424641.75
1975472737.69576,0,14193312.5,798388743.875
1884855228.87263,1850459546.64583,26752743303.3542,454743465.125
1796565740.02008,825332988.791667,7956319392.45834,293701976.5625
1706198780.67021,0,23679562.5,613978954.6875
1620053039.2859,0,1803453281.25,333136631.25
1540620765.16029,0,0,662102481.25
1469023448.03856,483367385.979167,22282767420.2708,453470734.375
1439207805.09475,7602758959.85417,2690317752.64583,415218025
1441599068.9915,32051125,0,475673798.4375
1561398760.83541,158902872.708333,226939.791666667,761677157.8125
1672584036.91245,454317.770833333,19400175.9791667,1287916140.625
1812890181.94978,0,0,1399221925
1959703914.67197,0,0,1172552785.9375
2100423166.26401,0,0,1616069215.625
2218282832.86983,0,0,1012560214.0625
2301362812.14901,0,441728468.75,876318859.375
2343959792.30784,0,19875400,684031371.875
2346790133.27802,0,7153143281.25,795764381.25
2315266918.64613,0,6026739762.5,423932195.3125
2257378030.55543,0,19247781.25,559358687.5
2181781203.04051,5807880.95833333,1177807044.04167,469197681.25
2096800888.2097,9154674.60416667,119420769.145833,377100703.125
2048509410.76732,15487553635.4062,13366346202.0938,490311571.875
2398925923.50988,24907458946.3438,622960653.65625,565221157.8125
3210395799.99013,21750470514.3125,4124276310.6875,378638365.625
3794507705.23909,3454111.66666667,1319213457.08333,571731667.1875
4264059735.73933,0,569206775,644698964.0625
4544915015.91917,0,0,850589795.3125
4642048614.09454,0,164730550,581330551.5625
4586950768.5729,26832526.7916667,123331348.208333,616144640.625
4422729980.42117,0,0,740301442.1875
4189398414.79189,156420,821205,422621237.5
3920912318.29345,0,0,553792990.625
3643803209.21042,0,0,867576811.0625
3376302975.03532,0,14706593.75,693469466.0625
3129712227.52522,1606314.75,178019435.25,762116664.0625
2908600689.97303,20277706.9375,140185699.3125,679431500.25
2714847101.50924,32735297.3645833,644068583.885417,625090088
2553820363.76428,3874866509.92709,3409375915.07291,485573673.25
2417153804.40335,1492921016.19792,39318533.8020833,876979737.4375
2302133036.47569,2041066.66666667,350808.333333333,1429592653.75
2250272315.15774,27325351807.5625,2553795054.9375,626941416.5625
2239951529.54671,569519224.8125,491725681.4375,592142126.5625
2288105664.20421,1730527274.45833,10872581306.7917,372710935.0625
2391348462.2544,131926517.479167,150714245.020833,1004844117.25
2539510462.78065,12728896.9479167,304215.552083333,1076740602
2704532335.33276,0,0,1172742619.0625
2852969864.11431,0,0,1307050643.6875
2958593389.56853,0,0,1270924034.0625
3009886357.92613,0,0,1165159336.625
3009251996.3402,663970.3125,558060.9375,1145710204.625
2967155358.17909,0,0,1327579119.5
2896268494.43823,0,73685025,1293788339.125
2807624510.794,0,896156.25,1119848858.875
2709704136.27534,0,21337075,868223754.0625
2608036124.57044,0,0,884938152.125
2505875669.80911,0,0,1006830921.375
2404960290.8104,0,0,1097670612.8125
2306483232.18607,0,0,1015856940.625
2211282161.48717,0,0,1037837102.0625
2120139989.01006,0,0,1004644340.8125
2034904644.90713,694742969.677084,7324280680.32293,558780822.125
1954525011.73466,516876.5,112548548.5,266456694.625
1879670125.60106,0,0,573236263.75
1810632144.19756,0,0,1132661234.75
1746458815.29553,2698036.97916666,11495275.5208333,1317099399.125
1688719991.52987,0,0,1771911764
1636797387.79879,0,0,1642306530.6875
1589850690.53094,0,0,2172367603.4375
1547325816.82472,0,0,2061559081.25
1508285551.87228,0,0,2037272069.4375
1472035460.60616,0,0,1763375582.25
1437846864.44174,0,0,1811378123.3125
1405269626.77063,0,0,1779598088.125
1373958069.45958,0,0,1630914909.625
1343693006.99432,0,0,1641749623
1314383152.13705,170611323.072917,129817489.427083,1751186851.75
1290058583.18188,10812634750.8958,4013232692.85416,726884194.5
1272600694.45561,3393631549.35416,2432339494.39584,729790710.5
1257298668.13072,970063342.09375,1079698776.65625,772215249.5625
1245664437.73115,73648574.6979167,133674200.302083,564732282.75
1237642776.06978,0,0,1906362373.0625
1232844154.7716,336956184.541667,263375315.458333,1470911123.1875
1231510811.9537,1149686589.1875,1396691867.0625,916234801.25
1230686621.18027,129348806.229167,91964593.7708335,1836919356.0625
1229391636.58345,18736706.9583333,127423874.291667,1381312846.5
1226070902.34299,1215603.125,9358765.625,2184590651.75
1219655560.5227,33977889.84375,37334553.90625,2067147767.5
1209523221.10627,0,0,2287650988.1875
1195736179.66512,2399285882.10417,1367474999.14583,1794201137.125
1178613758.55926,72290195.8854168,1239238847.86458,1294816685.625
1158864230.99923,0,16423550,989613569.875
1137311913.76729,877461.770833334,6587788.22916667,1132592739.875
1114876569.38555,0,0,1692204449.375
1092398923.75513,20437501.3958333,11353611.1041667,1178660135.75
1070468552.3723,59788950.3645833,30153505.8854166,1380498476
1049522375.35893,0,0,1928901702.16905
1029728557.10199,0,0,2548662258.83517
1010975805.65708,0,0,2336923296.43706
993140738.051439,0,0,2409169810.00781
976101299.273033,0,0,2371778642.43099
959812072.263352,0,0,2548351486.79929
943588642.716785,0,0,2724585574.18583
937501267.594517,23221158822.2396,3871415596.51042,1226529038.875
937515677.265957,7711188857.34375,580525967.65625,1329669694.5
941669684.455113,714781364.729167,4763916.52083333,1818618474.1533
961987353.869459,20248533969.2083,192334687.041667,1087210855.25
997476142.060454,11142706785.5833,734610276.916667,1069533128.875
1043162776.41901,965954552.6875,441560284.8125,1700437992
1096788527.07297,509993278,215376915.75,2797456650.11171
1154208442.16225,376326519.583333,277479511.666667,2779671392.3441
1210481240.11546,0,0,2730028020.94664
1260912892.89646,738007814.5625,288448554.1875,2476694735.31491
1301168296.18237,0,0,2278358660.16328
1328350709.87561,0,0,3100336448.49811
1341289242.07007,0,0,3467283789.13787
1340473937.39691,0,0,3180277750.74008
1327360251.05653,7465250,0,2980692094.47669
1323658485.23739,19238094426.9792,9562207648.02083,818923485.125
1315063027.07626,58013537.7291667,2126106.02083333,1773357530.65069
1316595303.19648,12842561674.6562,286903112.84375,2131843621.75544
1323547506.40309,194542186.822917,5495113.17708334,2088628276.53908
1334694867.5144,104353025,0,2294707324.22364
1347531557.96555,0,0,4103349540.33954
1359207354.0147,0,0,4451197856.1732
1366859678.02639,163607918.75,0,3360482980.76402
1367852034.58925,12308837.5,328500,3298561194.53186
1360452419.12837,0,0,4886045119.38664
1343933292.47273,0,0,4453465408.35117
1318655443.54026,0,0,5440680491.98509
1285719288.50086,0,0,5852544058.62976
1246895202.19281,0,0,5314333620.19834
1204142984.87729,3700750,0,5237796713.33154
1159289781.88278,18329200,0,4766910949.42879
1113913539.12362,10863442.96875,256925.78125,4225661115.87233
1069156089.81549,103424743.75,0,4248265996.49653
1025760391.78127,72592256.25,0,2725239210.10484
984490092.240462,438274947.197917,56461646.5520834,2454564192.63449
945927171.036597,0,0,3456711057.63898
909752888.979248,0,0,3483282825.22867
876281413.285949,0,0,3527017892.88968
845311343.604221,0,0,3448601823.09055
816767342.21739,0,0,3386813495.15575
790414796.275823,0,0,3085807682.29486
766245029.145454,4389357643.75,0,3652560677.38307
744347654.352071,3914903206.25,0,1950338574.82026
723775087.869022,1964468018.75,0,2556078472.21403
705007323.247198,4697574450,0,2765143433.73288
687613311.247984,96856725,0,3384580579.93876
671830793.557039,379865756.25,0,3153377480.34614
663071463.54891,19587900176.3021,505823154.947917,2059265395.5131
656672495.127329,2634133977.22917,30480972.7708333,2124698378.17981
650243479.490642,1742094831.0625,127968.9375,2625308033.11526
645786921.801086,8420562.5,0,4114321725.33984
646867940.490332,8553794418.75,0,4746683952.56523
647887533.989083,126213593.75,0,3782502500.20857
650822158.881311,0,0,5719206849.42023
655155527.903414,770692325,0,4977196373.00751
660111058.317507,0,0,4945152319.71033
664659248.133257,0,0,4319879418.30192
667692729.705586,9806687.5,0,4657261837.33145
668253870.171834,20330937.5,0,4060957290.6462
665732420.375867,16198625,0,3772039105.49204
659995848.254983,1330076075,0,4659993157.55306
651462926.592462,1646708856.25,0,3767664006.60343
639693241.949935,2414950793.75,0,4740441693.12393
629472530.320505,15580976250,0,2291181648.87435
615948018.124304,64167400.1041667,3582849.89583333,4605818722.25489
601713689.527596,0,0,4514561953.78188
587297891.602163,322249856.25,0,4080997684.96005
573364601.046562,4814048175,0,3613827681.52021
560516686.267696,6251243268.75,0,3653451478.8703
548993483.785822,1223669431.25,0,3834906137.44614
539022001.314972,1126960925,0,3805027153.77363
531157764.102776,333769587.5,0,3524954715.55029
524938257.40861,1871144275,0,4832548476.35033
520398523.384021,0,0,4856712176.85039
517242582.42065,1039487018.75,0,4508810468.83782
515091667.900448,4925063987.5,0,5392572558.20539
513211542.016455,1632667187.5,0,2676504503.22322
510888937.911098,0,0,3762902449.39725
507635306.086031,7465250,0,3746029282.9501
503769533.686345,4304664418.75,0,4801723336.6938
501024370.743101,16761000950,0,2332149948.01152
496186370.831186,1740164175.29167,102196624.708333,3630646516.18623
490247949.180913,2203266675,0,2340588343.77603
484325239.795584,6413391156.25,0,3085891996.4982
485663949.409267,23251319293.75,0,3574649535.60902
487423191.407077,8265937768.75,0,3066857068.82258
488807408.258082,2030835231.25,0,4879352658.68006
493409123.268871,13077763175,0,2915195990.36289
499173060.2094,698400900,0,2360313622.86245
506876651.458194,0,0,4739872815.35137
516097803.519623,3144687.5,0,3275966542.55872
526112579.947038,0,0,5408948838.30304
535929316.930984,0,0,4968935828.91916
544392781.43014,80978293.75,0,4239052468.80272
550450622.113591,0,0,4452865531.57544
553333152.661618,0,0,4650216451.38762
552555449.012558,6192513581.25,0,4118410353.14831
548011441.812584,3770080756.25,0,3472039426.96577
540138769.52687,7182234706.25,0,3192066693.89958
529169504.649811,0,0,5019806446.4544
515695753.740786,0,0,4407998602.8509
500666065.031989,5595570118.75,0,5219818853.03245
485266006.323899,5570383568.75,0,3748287422.03891
469586603.129518,1794348025,0,3212117606.06169
454508118.621577,0,0,3605824482.31824
440553033.592396,0,0,4487496051.8083
428114126.254184,0,0,4162350641.71827
417402479.11351,0,0,3830109192.67251
408231184.020404,0,0,3662713962.86947
400719743.994689,205876731.25,0,2471836851.17896
394243655.729564,0,0,2884703969.9956
388354678.836012,0,0,2792161236.00209
382594154.208527,0,0,2558574007.39539
376563945.805259,0,0,2442934930.19827
369995495.713571,1218152756.25,0,1879959769.67606
362693972.923105,0,0,2361055352.96851
354609095.709768,2391875,0,1395389047.64144
345786979.42362,2142266287.5,0,2093237134.77079
336390019.857433,4643718.75,0,1319569672.74123
326604754.762403,2469347762.5,0,2826657603.6858
