@context
jams.components.core.TemporalContext	TimeLoop	2922
@ancestors
@filters
@attributes
ID	precip_5	tmean_5	etref_5	etact_5	Runoff_5	
@types
JAMSLong	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	
@data
@start
2010-09-04 00:00	0.000000	15.338068	4.016045	0.609829	348048543.594637	
2010-09-05 00:00	0.000820	15.853775	4.176860	0.601218	343368919.197987	
2010-09-06 00:00	39.324123	16.289696	3.259948	2.937884	340928008.457179	
2010-09-07 00:00	39.855699	14.216446	1.298013	1.324943	344456781.401594	
2010-09-08 00:00	0.000000	11.939450	3.029383	2.802276	351470593.943310	
2010-09-09 00:00	0.024086	10.946122	2.653204	2.317798	362691158.975786	
2010-09-10 00:00	0.000000	12.373627	3.514242	3.022501	378338356.078781	
2010-09-11 00:00	0.000000	13.434730	3.413681	2.868035	398853195.854499	
2010-09-12 00:00	0.008953	15.230048	3.349223	2.740481	424629885.116707	
2010-09-13 00:00	0.000000	12.831510	3.584029	2.846031	455791377.347367	
2010-09-14 00:00	0.000000	12.295217	3.030781	2.321313	492045597.813909	
2010-09-15 00:00	0.008321	14.136070	3.601771	2.675065	532631917.710003	
2010-09-16 00:00	6.223676	14.363063	2.540307	2.501016	576636213.482532	
2010-09-17 00:00	1.199361	13.163325	1.969092	1.814176	622189121.435992	
2010-09-18 00:00	2.464415	10.880350	1.276549	1.286661	667702928.349507	
2010-09-19 00:00	0.000000	10.252634	2.738358	2.185623	711389868.449366	
2010-09-20 00:00	0.000102	11.080249	2.833631	2.035738	751580428.448761	
2010-09-21 00:00	0.048910	12.062815	2.511771	1.754316	786846042.732901	
2010-09-22 00:00	0.000000	12.703796	2.737442	1.843570	816079843.415302	
2010-09-23 00:00	0.057936	12.829961	2.570677	1.680005	838534051.228422	
2010-09-24 00:00	9.314866	10.318229	1.094345	1.116740	854060012.565914	
2010-09-25 00:00	0.689225	8.381469	2.218670	1.983370	862378245.182176	
2010-09-26 00:00	0.056282	6.459536	2.569914	1.750687	863873932.517552	
2010-09-27 00:00	0.005388	5.388651	2.111679	1.380063	859058780.321571	
2010-09-28 00:00	0.000000	6.482382	2.508261	1.590087	848627874.054543	
2010-09-29 00:00	0.000000	7.962602	2.380900	1.463314	833392987.367349	
2010-09-30 00:00	0.002856	9.578653	1.349027	0.812036	814216005.108918	
2010-10-01 00:00	0.000000	9.783828	1.875938	0.874790	791949137.975920	
2010-10-02 00:00	0.000000	11.047832	2.319480	1.041513	767386541.858218	
2010-10-03 00:00	0.026097	13.826772	3.132452	1.396480	741230401.609955	
2010-10-04 00:00	29.816943	13.330949	1.459561	1.173079	716036227.754861	
2010-10-05 00:00	0.058528	10.909983	1.749298	1.259543	691205058.485356	
2010-10-06 00:00	0.015192	10.344638	2.315188	1.509521	667779872.211814	
2010-10-07 00:00	0.118199	12.024666	2.581248	1.635722	646070690.046682	
2010-10-08 00:00	0.238718	13.009053	2.047546	1.298935	626357315.958103	
2010-10-09 00:00	0.002853	12.198264	2.035772	1.224251	608877072.067560	
2010-10-10 00:00	1.458113	11.861490	1.138334	0.910078	593776389.929696	
2010-10-11 00:00	2.725703	9.041214	0.877184	0.702312	581069971.324087	
2010-10-12 00:00	0.048910	8.510356	1.998228	1.455773	570612817.656709	
2010-10-13 00:00	0.005764	8.309726	1.629669	0.997005	562111911.227701	
2010-10-14 00:00	0.029922	7.616104	1.848683	1.075278	555146898.043282	
2010-10-15 00:00	0.010587	6.972978	1.757315	0.998899	549212671.552943	
2010-10-16 00:00	0.245577	4.524973	1.378951	0.786826	543768610.354912	
2010-10-17 00:00	1.803453	4.084492	1.402827	0.953805	538286773.750476	
2010-10-18 00:00	0.141402	3.637558	1.553071	0.876521	532292570.772821	
2010-10-19 00:00	0.128505	4.915701	2.115028	1.166398	525395857.829874	
2010-10-20 00:00	0.012498	5.009775	2.140631	1.127306	517310335.624705	
2010-10-21 00:00	0.000000	3.719173	1.586415	0.843690	507861108.685280	
2010-10-22 00:00	0.000000	4.557377	1.573545	0.820966	496981656.416464	
2010-10-23 00:00	2.220928	5.665412	0.875860	0.712595	484703110.911791	
2010-10-24 00:00	33.073811	5.830252	0.579016	0.466847	476412602.026665	
2010-10-25 00:00	0.346291	2.494264	1.213075	0.960656	467642563.601232	
2010-10-26 00:00	0.000000	1.891543	1.448620	1.065375	459539901.372965	
2010-10-27 00:00	0.000000	3.432479	1.331983	0.945000	452399992.455562	
2010-10-28 00:00	0.000000	6.001472	1.534951	1.075644	446580068.016224	
2010-10-29 00:00	0.001162	7.814089	2.171949	1.522029	442419827.688924	
2010-10-30 00:00	28.556774	8.690485	1.269176	1.034506	448004172.081192	
2010-10-31 00:00	68.191749	7.193423	0.601217	0.488679	628472550.734300	
2010-11-01 00:00	4.528986	7.862902	0.693512	0.518720	745721337.901946	
2010-11-02 00:00	0.121192	7.332785	1.075069	0.805251	870399033.871094	
2010-11-03 00:00	0.012762	7.506302	1.495497	1.124782	1008520153.637822	
2010-11-04 00:00	0.048995	8.752170	1.390710	1.056583	1157757999.634352	
2010-11-05 00:00	0.058502	7.358484	1.484326	1.118296	1314211885.592225	
2010-11-06 00:00	0.018272	7.358011	1.327828	1.006412	1473806890.969521	
2010-11-07 00:00	3.130520	3.992633	0.680899	0.511067	1632540729.289604	
2010-11-08 00:00	4.003390	0.533170	0.709918	0.536726	1786884125.066257	
2010-11-09 00:00	9.779032	2.137110	0.412787	0.307485	1934103963.672677	
2010-11-10 00:00	4.138217	2.809713	0.501792	0.377819	2070682448.995974	
2010-11-11 00:00	5.267415	2.979616	1.072854	0.805270	2193012660.458148	
2010-11-12 00:00	0.284367	8.678667	1.069073	0.794327	2298013203.113698	
2010-11-13 00:00	0.000102	8.521063	1.409450	1.075614	2383618444.433812	
2010-11-14 00:00	0.124847	10.339108	1.746699	1.339196	2448664203.375167	
2010-11-15 00:00	28.139401	7.610773	0.691158	0.528433	2500411173.604785	
2010-11-16 00:00	0.978675	2.506990	0.779720	0.575480	2534451661.948581	
2010-11-17 00:00	1.727335	3.584638	1.052222	0.794941	2551783242.617790	
2010-11-18 00:00	0.340827	2.408269	0.615466	0.461799	2553573813.728995	
2010-11-19 00:00	0.133042	0.975343	0.811557	0.613512	2541630449.028008	
2010-11-20 00:00	21.173388	2.412540	0.453381	0.347088	2530352560.440723	
2010-11-21 00:00	0.228518	1.849266	0.699052	0.529461	2511901060.218512	
2010-11-22 00:00	0.132334	1.539019	0.712962	0.531719	2488004668.234987	
2010-11-23 00:00	0.043939	0.102437	0.912307	0.674430	2460116290.649412	
2010-11-24 00:00	0.006639	-0.958607	1.038817	0.773411	2429370152.039131	
2010-11-25 00:00	6.600265	-2.664656	0.335517	0.251983	2396614761.718837	
2010-11-26 00:00	0.284549	-5.206361	0.751883	0.561879	2362364271.853944	
2010-11-27 00:00	1.488346	-5.298148	0.382703	0.287810	2326847580.982283	
2010-11-28 00:00	0.484366	-0.866318	0.483234	0.365071	2290664866.143656	
2010-11-29 00:00	0.009507	-3.214297	0.721130	0.544978	2253148237.793463	
2010-11-30 00:00	19.413859	-1.039523	0.420119	0.311587	2216152141.039128	
2010-12-01 00:00	5.950782	-0.756968	0.259748	0.200757	2178982818.667299	
2010-12-02 00:00	0.013977	-4.613702	0.552073	0.419062	2140002315.923719	
